"ID","season","year","area","ECOREGION","yearqtr","lat","lon","X","Y"
"12029","Sum",2023,3058.80757739855,"Araucanian",2023 Q1,-40.2597242231463,-73.7308169620927,97.6370637058149,5532.66690896879
"12030","Sum",2023,1223.53686188047,"Araucanian",2023 Q1,-40.2586282787026,-73.7279805320016,97.8718912249589,5532.80152532377
"12031","Sum",2023,1071.45353146794,"Araucanian",2023 Q1,-40.2034909693746,-73.7243760415685,97.8517239712779,5538.94132302663
"12032","Sum",2023,1148.08176574907,"Araucanian",2023 Q1,-40.1975278673449,-73.7221212705323,98.0084172316363,5539.61380918568
"12033","Sum",2023,1913.48610432988,"Araucanian",2023 Q1,-40.1970128330519,-73.7227644643182,97.9505917985162,5539.66808690729
"12034","Sum",2023,3676.64559363405,"Araucanian",2023 Q1,-41.5306766363003,-73.7946710448841,99.955433850179,5391.2182991275
"12035","Sum",2023,4353.968428049,"Araucanian",2023 Q1,-41.501935352087,-73.8088254226851,98.5961165212433,5394.34471565388
"12036","Sum",2023,1750.03225202822,"Araucanian",2023 Q1,-40.5999783220277,-73.7400438316843,98.8840712520067,5494.83655767652
"12037","Sum",2023,1065.71526777773,"Araucanian",2023 Q1,-40.5697661937031,-73.7403660536197,98.6757753270171,5498.19044714894
"12038","Sum",2023,1065.72535129951,"Araucanian",2023 Q1,-40.5689962090777,-73.7391982438529,98.7700672872748,5498.28129503352
"12039","Sum",2023,1674.78580652899,"Araucanian",2023 Q1,-40.5655948611061,-73.7356458152561,99.050576990193,5498.67526411983
"12040","Sum",2023,1141.90175829781,"Araucanian",2023 Q1,-40.5653400658653,-73.7346138412494,99.1364569591246,5498.70826993381
"12041","Sum",2023,1218.11669217594,"Araucanian",2023 Q1,-40.5601028878708,-73.7314502747198,99.37309392144,5499.30433656582
"12042","Sum",2023,1218.1154701981,"Araucanian",2023 Q1,-40.5600860444272,-73.7306979352468,99.4367186422184,5499.30963662488
"12043","Sum",2023,1446.52226062582,"Araucanian",2023 Q1,-40.5596229982624,-73.7307848118915,99.4265925979065,5499.36066640325
"12044","Sum",2023,1066.62633639766,"Araucanian",2023 Q1,-40.5112345363218,-73.7328073721591,98.9661074707004,5504.72544834627
"12045","Sum",2023,2983.43363213254,"Araucanian",2023 Q1,-40.2335641305624,-73.7213021915465,98.291586235208,5535.61543683382
"12046","Sum",2023,2141.99834440292,"Araucanian",2023 Q1,-40.2320285209831,-73.7206897401911,98.334619500971,5535.78875836941
"12047","Sum",2023,1759.53245366782,"Araucanian",2023 Q1,-40.2307121544201,-73.7206480333763,98.3303722236178,5535.9351399708
"12048","Sum",2023,1224.19875494548,"Araucanian",2023 Q1,-40.2207418313463,-73.7193791627702,98.3793435056258,5537.04817723712
"12049","Sum",2023,1606.7888781112,"Araucanian",2023 Q1,-40.2194938148561,-73.7188770688409,98.4147000374471,5537.18905713858
"12050","Sum",2023,2601.51625625485,"Araucanian",2023 Q1,-40.218264858957,-73.7192688556372,98.3740701796776,5537.32376370241
"12051","Sum",2023,1071.22011099732,"Araucanian",2023 Q1,-40.2177741826761,-73.719178646039,98.3788454893514,5537.37866626388
"12052","Sum",2023,2296.2272652277,"Araucanian",2023 Q1,-40.1932309255138,-73.7012204677227,99.7630329270618,5540.18570047047
"12053","Sum",2023,1607.37174306531,"Araucanian",2023 Q1,-40.1926085216219,-73.700487271705,99.8218088570536,5540.25813640852
"12054","Sum",2023,1350.50047110708,"Araucanian",2023 Q1,-41.5355734735487,-73.7935313464288,100.080793193152,5390.67971180135
"12055","Sum",2023,1454.35081023851,"Araucanian",2023 Q1,-40.1891625031339,-73.6958781707743,100.19406691828,5540.66165912569
"12056","Sum",2023,1301.50259738417,"Araucanian",2023 Q1,-40.1753940827477,-73.6863693785856,100.923069028286,5542.2336142803
"12057","Sum",2023,1148.39912723989,"Araucanian",2023 Q1,-40.1744711081495,-73.6858413100505,100.962634382026,5542.33849522315
"12058","Sum",2023,2373.7696523866,"Araucanian",2023 Q1,-40.1608379668181,-73.6703162967548,102.205425930418,5543.92235243583
"12059","Sum",2023,1072.0463995332,"Araucanian",2023 Q1,-40.1591591103247,-73.6675704329102,102.429574941871,5544.12112230535
"12060","Sum",2023,2144.16468829045,"Araucanian",2023 Q1,-40.1584083753362,-73.6810868697592,101.273448739826,5544.14376384103
"12061","Sum",2023,1531.54980250341,"Araucanian",2023 Q1,-40.1583493434305,-73.6819755604516,101.197376971877,5544.14632045171
"12062","Sum",2023,1839.22268656961,"Araucanian",2023 Q1,-40.1054393213385,-73.6633579753979,102.47484138626,5550.10587873109
"12063","Sum",2023,1151.90443845436,"Araucanian",2023 Q1,-39.9633071288521,-73.669084735868,101.157231716929,5565.86465938612
"12064","Sum",2023,6834.74683986249,"Araucanian",2023 Q1,-39.9572682303114,-73.6265782823668,104.754754971095,5566.72497539686
"12065","Sum",2023,1459.16942157625,"Araucanian",2023 Q1,-39.9553594029173,-73.6371898157751,103.836829510546,5566.88977022844
"12066","Sum",2023,1459.22059418878,"Araucanian",2023 Q1,-39.9540639372476,-73.6469530838106,102.994905651899,5566.99012601562
"12067","Sum",2023,1535.84610033054,"Araucanian",2023 Q1,-39.9586538557871,-73.6182670402001,105.473031958911,5566.60797986535
"12068","Sum",2023,3225.29171408038,"Araucanian",2023 Q1,-39.9582487583097,-73.6175107438201,105.535331506327,5566.65631998264
"12069","Sum",2023,3916.50789661286,"Araucanian",2023 Q1,-39.9575614339041,-73.6241548795498,104.963554943434,5566.70317528602
"12070","Sum",2023,10290.3389410576,"Araucanian",2023 Q1,-39.9558853025533,-73.6039991226458,106.676465346131,5566.97859533937
"12071","Sum",2023,1996.66176502059,"Araucanian",2023 Q1,-39.9552602966244,-73.6072495485127,106.395081471246,5567.03363251171
"12072","Sum",2023,1075.48880026839,"Araucanian",2023 Q1,-39.9295304742105,-73.5859456561973,108.068646328679,5569.98498472923
"12073","Sum",2023,2074.13118954047,"Araucanian",2023 Q1,-39.9297434079944,-73.5802746249016,108.554711511435,5569.98628452562
"12074","Sum",2023,1536.4136432159,"Araucanian",2023 Q1,-39.9271634134921,-73.5655224578632,109.801268071698,5570.33754454772
"12075","Sum",2023,4071.52075470398,"Araucanian",2023 Q1,-39.9266101018057,-73.564320833341,109.900856687102,5570.4042551682
"12076","Sum",2023,3764.22521830676,"Araucanian",2023 Q1,-39.9266320330922,-73.5627425403589,110.035923958489,5570.40873252345
"12077","Sum",2023,1536.42268357903,"Araucanian",2023 Q1,-39.9258428905142,-73.5574466033489,110.48423760478,5570.5195460065
"12078","Sum",2023,9910.1489927335,"Araucanian",2023 Q1,-39.9217255726114,-73.53470860996,112.40505461473,5571.07598368435
"12079","Sum",2023,10909.5218995883,"Araucanian",2023 Q1,-39.9165276757941,-73.5265265249674,113.075334582207,5571.68878702881
"12080","Sum",2023,4225.54970930454,"Araucanian",2023 Q1,-39.9150741312961,-73.5180485384805,113.792109655098,5571.88699646993
"12081","Sum",2023,1460.13429073652,"Araucanian",2023 Q1,-39.8927610111764,-73.4873981055673,116.288346482642,5574.4972851312
"12082","Sum",2023,1383.31417947309,"Araucanian",2023 Q1,-39.8911624298201,-73.4860879311094,116.391485984126,5574.68044598982
"12083","Sum",2023,2075.35881136835,"Araucanian",2023 Q1,-39.8771819823399,-73.4765325177862,117.130932079823,5576.27403929723
"12084","Sum",2023,2229.11124175123,"Araucanian",2023 Q1,-39.8765577509576,-73.477099272166,117.078961084482,5576.34092505659
"12085","Sum",2023,1691.15568735951,"Araucanian",2023 Q1,-39.8721526268997,-73.4764001908565,117.114221795131,5576.83310973267
"12086","Sum",2023,3536.91673158691,"Araucanian",2023 Q1,-39.8527713859451,-73.4541784272593,118.908172862051,5579.08054495016
"12087","Sum",2023,3998.16466342832,"Araucanian",2023 Q1,-39.853805949767,-73.4496124930566,119.304696455355,5578.98515697815
"12088","Sum",2023,10609.7224536507,"Araucanian",2023 Q1,-39.8584535537958,-73.4449544223,119.729081778568,5578.4889230132
"12089","Sum",2023,1845.27700608911,"Araucanian",2023 Q1,-39.8546895821144,-73.4475115280455,119.489404488122,5578.89599681522
"12090","Sum",2023,1153.30371444776,"Araucanian",2023 Q1,-39.8544852155058,-73.4486920642076,119.387234793164,5578.91365426227
"12091","Sum",2023,49510.0088366589,"Araucanian",2023 Q1,-39.8609795256878,-73.4421454798081,119.983442691103,5578.22039315556
"12092","Sum",2023,5150.84210447895,"Araucanian",2023 Q1,-39.861292031269,-73.4396389228076,120.199677452427,5578.19636790068
"12093","Sum",2023,8687.24766591904,"Araucanian",2023 Q1,-39.8610883883419,-73.4382669955549,120.315959568209,5578.22482361396
"12094","Sum",2023,13838.1257325447,"Araucanian",2023 Q1,-39.8606511550193,-73.4357663063442,120.527550621042,5578.28402050876
"12095","Sum",2023,11223.5478836181,"Araucanian",2023 Q1,-39.8644222966031,-73.4302897705396,121.017022904625,5577.88853396686
"12096","Sum",2023,5458.24867352552,"Araucanian",2023 Q1,-39.8617139917736,-73.4312538684523,120.919582444529,5578.18518587586
"12097","Sum",2023,2921.11329724734,"Araucanian",2023 Q1,-39.866336357329,-73.4295796976769,121.088340946738,5577.67900041942
"12098","Sum",2023,1076.19131584429,"Araucanian",2023 Q1,-39.8667895681027,-73.428836729721,121.154416653503,5577.63182937072
"12099","Sum",2023,1614.27646962188,"Araucanian",2023 Q1,-39.867136061286,-73.4278956383684,121.236856821824,5577.59735003884
"12100","Sum",2023,1306.4145880515,"Araucanian",2023 Q1,-39.887177550551,-73.4268672299955,121.435326855398,5575.37616752144
"12101","Sum",2023,1537.38201686979,"Araucanian",2023 Q1,-39.8680003686632,-73.4258793478425,121.414154200709,5577.5099335472
"12102","Sum",2023,1153.01875732581,"Araucanian",2023 Q1,-39.8689301251534,-73.4246471584153,121.524713404865,5577.41191751891
"12103","Sum",2023,1767.85744045861,"Araucanian",2023 Q1,-39.8727960051716,-73.4225557762348,121.72495457913,5576.99149784988
"12104","Sum",2023,1613.62038092397,"Araucanian",2023 Q1,-39.8940769643643,-73.4171842975723,122.301614747571,5574.65108723099
"12105","Sum",2023,3073.35533231806,"Araucanian",2023 Q1,-39.8982062211398,-73.4123215256119,122.740254563628,5574.21314264209
"12106","Sum",2023,1920.88962921922,"Araucanian",2023 Q1,-39.8968928817325,-73.4143081492347,122.563114077114,5574.35057306111
"12107","Sum",2023,3230.12302025978,"Araucanian",2023 Q1,-39.8315841634993,-73.4108404807055,122.50114088733,5581.61756600526
"12108","Sum",2023,1384.35960436955,"Araucanian",2023 Q1,-39.8303814199445,-73.4095414869975,122.605756940934,5581.75662036452
"12109","Sum",2023,1076.88437950075,"Araucanian",2023 Q1,-39.8200001746499,-73.4089390461256,122.600409412447,5582.91196631919
"12110","Sum",2023,1461.51758957774,"Araucanian",2023 Q1,-39.8180684590505,-73.4050367780136,122.923975667692,5583.14296725141
"12111","Sum",2023,1997.59409583542,"Araucanian",2023 Q1,-39.9008811268469,-73.4093023209275,123.013183706387,5573.92887968289
"12112","Sum",2023,4458.11956898717,"Araucanian",2023 Q1,-39.8701177597516,-73.4044549925862,123.259032236073,5577.36554281766
"12113","Sum",2023,3075.61229747361,"Araucanian",2023 Q1,-39.846366691195,-73.4028510352925,123.266127074989,5580.00978803328
"12114","Sum",2023,1230.28520716486,"Araucanian",2023 Q1,-39.8444375589267,-73.4059345024088,122.991618237863,5580.21098557351
"12115","Sum",2023,1461.20273724945,"Araucanian",2023 Q1,-39.8330372288368,-73.4053488243623,122.97927037519,5581.47942451171
"12116","Sum",2023,1076.92769965868,"Araucanian",2023 Q1,-39.8165737436889,-73.4031577456588,123.07669593964,5583.31688515522
"12117","Sum",2023,1307.91957587423,"Araucanian",2023 Q1,-39.8046435126507,-73.4015611600965,123.148126772135,5584.6484290879
"12118","Sum",2023,2151.09133382526,"Araucanian",2023 Q1,-39.9055197898244,-73.4035876543876,123.527394869518,5573.43793142666
"12119","Sum",2023,10760.1224119561,"Araucanian",2023 Q1,-39.8751785455333,-73.4004159622818,123.632362567306,5576.82061779499
"12120","Sum",2023,7993.98992494059,"Araucanian",2023 Q1,-39.868927879964,-73.4031073988139,123.367818909494,5577.50336746963
"12121","Sum",2023,3535.85119239183,"Araucanian",2023 Q1,-39.8677830155994,-73.4012285991423,123.522311326865,5577.63843427337
"12122","Sum",2023,3151.54820480731,"Araucanian",2023 Q1,-39.8670603145289,-73.4003789153224,123.591059453696,5577.72227447884
"12123","Sum",2023,5688.20438810192,"Araucanian",2023 Q1,-39.8664553880273,-73.3997685992519,123.639971227702,5577.79202531901
"12124","Sum",2023,3460.00264572786,"Araucanian",2023 Q1,-39.8474104824694,-73.4012031285109,123.412897763712,5579.90083647185
"12125","Sum",2023,1075.52734954823,"Araucanian",2023 Q1,-39.9065592687678,-73.4023300126369,123.640652221774,5573.32781360282
"12126","Sum",2023,9145.88741318885,"Araucanian",2023 Q1,-39.8765645964981,-73.398108309636,123.837395258428,5576.6764404665
"12127","Sum",2023,17826.7183738418,"Araucanian",2023 Q1,-39.8916807977459,-73.397286672563,123.990465949538,5575.00130667949
"12128","Sum",2023,14523.1819520898,"Araucanian",2023 Q1,-39.8889432553118,-73.3963609664742,124.054661324752,5575.30920585879
"12129","Sum",2023,2074.78048667489,"Araucanian",2023 Q1,-39.8876057670603,-73.3963861593612,124.045183348605,5575.45762289355
"12130","Sum",2023,2843.24081532238,"Araucanian",2023 Q1,-39.8869648963216,-73.3956691251096,124.103013443514,5575.53181326248
"12131","Sum",2023,4918.75932710862,"Araucanian",2023 Q1,-39.8767362019721,-73.3948894346022,124.113735623904,5576.67095994395
"12132","Sum",2023,2075.11325054592,"Araucanian",2023 Q1,-39.876543180744,-73.3966756165788,123.95985678053,5576.68486223493
"12133","Sum",2023,1690.82820766477,"Araucanian",2023 Q1,-39.8766401202129,-73.3957641446777,124.038371301745,5576.67794135775
"12134","Sum",2023,5535.33412725148,"Araucanian",2023 Q1,-39.8549603238755,-73.3936063714464,124.104418188652,5579.09449647866
"12135","Sum",2023,2383.54401972506,"Araucanian",2023 Q1,-39.8470100727952,-73.3940176981601,124.025743695676,5579.97560713413
"12136","Sum",2023,1997.57763440964,"Araucanian",2023 Q1,-39.8996511258984,-73.3928631510637,124.412461052705,5574.13488241693
"12137","Sum",2023,4072.79263456783,"Araucanian",2023 Q1,-39.8861215064597,-73.3945222966341,124.196503611733,5575.63030416103
"12138","Sum",2023,1383.2149272479,"Araucanian",2023 Q1,-39.8857675477696,-73.3923537224028,124.380080899966,5575.67875009011
"12139","Sum",2023,3842.29426639742,"Araucanian",2023 Q1,-39.885383667877,-73.3938768649597,124.247680651929,5575.71495928054
"12140","Sum",2023,1230.12325515921,"Araucanian",2023 Q1,-39.8520956965555,-73.3926394360422,124.171514239745,5579.41667639153
"12141","Sum",2023,1001.79053223564,"Araucanian",2023 Q1,-39.690067259917,-73.3806978892119,124.311804646603,5597.4593793448
"12142","Sum",2023,2075.07624342968,"Araucanian",2023 Q1,-39.8768392920856,-73.388105022639,124.694759203506,5576.68809281166
"12143","Sum",2023,1002.13970959233,"Araucanian",2023 Q1,-39.6638157232727,-73.3628974264978,125.696920542097,5600.4490116435
"12144","Sum",2023,1079.3587005795,"Araucanian",2023 Q1,-39.6549283249012,-73.3592493777535,125.961992831019,5601.45114065473
"12145","Sum",2023,2158.73950656969,"Araucanian",2023 Q1,-39.653933760961,-73.3567052208637,126.174998871752,5601.57220093395
"12146","Sum",2023,1002.28421629593,"Araucanian",2023 Q1,-39.6526075123899,-73.3524355083467,126.534337996886,5601.73728157346
"12147","Sum",2023,1079.38511902213,"Araucanian",2023 Q1,-39.6522975446771,-73.3508629630686,126.66764926669,5601.7782562318
"12148","Sum",2023,2312.9745966736,"Araucanian",2023 Q1,-39.651732462033,-73.3474998418734,126.953286126733,5601.85501525615
"12149","Sum",2023,2390.06763034437,"Araucanian",2023 Q1,-39.651669965779,-73.3453058274633,127.141279163361,5601.8710891818
"12150","Sum",2023,1156.56485442724,"Araucanian",2023 Q1,-39.6457287207133,-73.3354324730012,127.956871953045,5602.57186953147
"12151","Sum",2023,1310.79341832931,"Araucanian",2023 Q1,-39.6444791817987,-73.3337066505655,128.098316421286,5602.71778683559
"12152","Sum",2023,1080.79847320099,"Araucanian",2023 Q1,-39.5536111939563,-73.2848303730932,131.812272493043,5613.00959128773
"12153","Sum",2023,1467.67600487729,"Araucanian",2023 Q1,-39.5086744914677,-73.2573017377768,133.942162545706,5618.11188952157
"12154","Sum",2023,1004.95804465993,"Araucanian",2023 Q1,-39.4555655099787,-73.2564954358004,133.732437400851,5624.01235781959
"12155","Sum",2023,2705.63810364668,"Araucanian",2023 Q1,-39.4552533698559,-73.2492968697534,134.350450711996,5624.07630043369
"12156","Sum",2023,1159.59893673284,"Araucanian",2023 Q1,-39.4543396550879,-73.2630102949967,133.165192004259,5624.12193120314
"12157","Sum",2023,1700.77017589201,"Araucanian",2023 Q1,-39.4531497954782,-73.2616007561959,133.280270737813,5624.25979879644
"12158","Sum",2023,1549.43213141143,"Araucanian",2023 Q1,-39.3004582469853,-73.2299208513733,135.211808195053,5641.342960293
"12159","Sum",2023,1084.61895763523,"Araucanian",2023 Q1,-39.2993687190286,-73.2297700626522,135.219149813882,5641.46454757939
"12160","Sum",2023,1317.08885191754,"Araucanian",2023 Q1,-39.296434851135,-73.2282338680924,135.336426987364,5641.7965223051
"12161","Sum",2023,1314.24251301007,"Araucanian",2023 Q1,-39.4499040912014,-73.2372011680685,135.363682396573,5624.71936803048
"12162","Sum",2023,1082.3328322522,"Araucanian",2023 Q1,-39.4487585503714,-73.2359042728206,135.469341117054,5624.85182215216
"12163","Sum",2023,1468.8958505713,"Araucanian",2023 Q1,-39.4480240258272,-73.2360022094044,135.457071612906,5624.93298583163
"12164","Sum",2023,1391.67137108151,"Araucanian",2023 Q1,-39.4434321110341,-73.2336463639607,135.635902027454,5625.45240639042
"12165","Sum",2023,2862.03699421394,"Araucanian",2023 Q1,-39.4085537388998,-73.2247318661743,136.221699848548,5629.36128587861
"12166","Sum",2023,10536.699677917,"Araucanian",2023 Q1,-39.296101946322,-73.2245085011067,135.656107407341,5641.84852984545
"12167","Sum",2023,3021.60031999205,"Araucanian",2023 Q1,-39.2951194895806,-73.2255219851607,135.563563148557,5641.95352764283
"12168","Sum",2024,4397.95271620696,"Araucanian",2024 Q1,-38.4097510514846,-73.9426409886606,68.3520338967615,5737.1374298567
"12169","Sum",2024,12408.9314096681,"Araucanian",2024 Q1,-38.40693666727,-73.9401314711204,68.5545339584717,5737.46175845718
"12170","Sum",2024,9034.7778736134,"Araucanian",2024 Q1,-38.3838641961578,-73.9460306510318,67.9013150928814,5739.99636233639
"12171","Sum",2024,9506.08269280754,"Araucanian",2024 Q1,-38.3834103433714,-73.9384338114999,68.5626692191089,5740.08242073874
"12172","Sum",2024,1414.20674439921,"Araucanian",2024 Q1,-38.3802011131284,-73.9446978463457,67.9959659396986,5740.40942338081
"12173","Sum",2024,1257.10829017474,"Araucanian",2024 Q1,-38.3788810885518,-73.9502012749834,67.5069891109184,5740.53016086261
"12174","Sum",2024,6524.51611479006,"Araucanian",2024 Q1,-38.342551540282,-73.9516027281472,67.1675406670335,5744.55813354649
"12175","Sum",2024,1021.9263952516,"Araucanian",2024 Q1,-38.3416614677744,-73.9525308486255,67.0810508363476,5744.6526166683
"12176","Sum",2024,1729.48714852398,"Araucanian",2024 Q1,-38.3389611820296,-73.955402316329,66.8137712334735,5744.93899088631
"12177","Sum",2024,3380.55380155417,"Araucanian",2024 Q1,-38.3337757378925,-73.9478382359891,67.4444569408242,5745.55041397732
"12178","Sum",2024,1100.65508574335,"Araucanian",2024 Q1,-38.3333397116409,-73.9493462715219,67.3099429819777,5745.59175227006
"12179","Sum",2024,7075.73406710741,"Araucanian",2024 Q1,-38.3323857876182,-73.9494778802904,67.2927404218343,5745.69707131138
"12180","Sum",2024,1336.55400543887,"Araucanian",2024 Q1,-38.330767057747,-73.9482018629237,67.3947071790527,5745.88283279141
"12181","Sum",2024,3774.02788746897,"Araucanian",2024 Q1,-38.3268424325813,-73.9518219853323,67.054609536785,5746.30166894647
"12182","Sum",2024,3302.81568454725,"Araucanian",2024 Q1,-38.3166267696316,-73.9646796584418,65.8686821875763,5747.37565123366
"12183","Sum",2024,1572.68822231274,"Araucanian",2024 Q1,-38.3171039463578,-73.9405062077808,67.9865632624393,5747.43629517966
"12184","Sum",2024,8964.90218526353,"Araucanian",2024 Q1,-38.3156889415179,-73.9647770328657,65.8545528999626,5747.47934272086
"12185","Sum",2024,1022.32601982749,"Araucanian",2024 Q1,-38.3148225712572,-73.9650312512535,65.8271275549124,5747.574359316
"12186","Sum",2024,10994.3261285047,"Araucanian",2024 Q1,-38.4128085309399,-73.9380396905398,68.7723268053049,5736.8194763168
"12187","Sum",2024,3141.32251739732,"Araucanian",2024 Q1,-38.4109644188651,-73.9392238618969,68.6578607887286,5737.01871775003
"12188","Sum",2024,10209.4245899801,"Araucanian",2024 Q1,-38.409838069682,-73.9375559288148,68.7968898536338,5737.15162774997
"12189","Sum",2024,54982.2283409634,"Araucanian",2024 Q1,-38.3987502472187,-73.9378609343761,68.7041507932441,5738.38154692333
"12190","Sum",2024,3613.35233603869,"Araucanian",2024 Q1,-38.3940811684288,-73.9382824866511,68.6394825953181,5738.8980906826
"12191","Sum",2024,2040.68053449908,"Araucanian",2024 Q1,-38.4486404522166,-73.9069033423344,71.7052649552588,5732.98581280167
"12192","Sum",2024,5416.01348076764,"Araucanian",2024 Q1,-38.4435191013498,-73.9048768761356,71.8518937907335,5733.56400109404
"12193","Sum",2024,14446.9063074111,"Araucanian",2024 Q1,-38.4221291084594,-73.9032271976634,71.8693031071104,5735.94711190947
"12194","Sum",2024,2591.18315647932,"Araucanian",2024 Q1,-38.4176250180842,-73.9035531917005,71.814155288264,5736.44578631309
"12195","Sum",2024,6125.11760685644,"Araucanian",2024 Q1,-38.41618017579,-73.9372560343987,68.8608987088279,5736.44871632366
"12196","Sum",2024,12093.3586954946,"Araucanian",2024 Q1,-38.4150473177396,-73.9367885310252,68.8949934387454,5736.57671752975
"12197","Sum",2024,1256.46484902623,"Araucanian",2024 Q1,-38.4142971685664,-73.9363784486861,68.9263532996324,5736.66194778801
"12198","Sum",2024,4162.00053693802,"Araucanian",2024 Q1,-38.4115352729279,-73.9107468026981,71.1495421144529,5737.08854088244
"12199","Sum",2024,4240.52798798423,"Araucanian",2024 Q1,-38.4113959429314,-73.9095986719055,71.2490375350961,5737.10936875104
"12200","Sum",2024,1492.05198705738,"Araucanian",2024 Q1,-38.4109710380331,-73.9116535025226,71.0669709963835,5737.14697132522
"12201","Sum",2024,3534.64923240163,"Araucanian",2024 Q1,-38.3969327338923,-73.9362117612691,68.8374511152161,5738.59112253893
"12202","Sum",2024,2513.86349181322,"Araucanian",2024 Q1,-38.3868283712469,-73.9333045258958,69.031379625128,5739.7268784361
"12203","Sum",2024,1650.59557760388,"Araucanian",2024 Q1,-38.3440211078578,-73.9017954498914,71.5324746620237,5744.62788913891
"12204","Sum",2024,1572.00032679975,"Araucanian",2024 Q1,-38.3434784830804,-73.8993274345303,71.7451216672371,5744.69963066759
"12205","Sum",2024,1098.79652154876,"Araucanian",2024 Q1,-38.4498576208257,-73.9004394206733,72.2769824040583,5732.88075877223
"12206","Sum",2024,1020.34857628271,"Araucanian",2024 Q1,-38.4475521093463,-73.9031926089607,72.0228856917366,5733.12397038625
"12207","Sum",2024,1255.81934385689,"Araucanian",2024 Q1,-38.4471530501444,-73.9026803964528,72.0652554713608,5733.17067324315
"12208","Sum",2024,1098.87402771456,"Araucanian",2024 Q1,-38.4448527213198,-73.9013634022273,72.1666529788411,5733.4322657219
"12209","Sum",2024,3767.59862814426,"Araucanian",2024 Q1,-38.4444955341574,-73.9030977400242,72.0130651271818,5733.46385460277
"12210","Sum",2024,3453.6313246745,"Araucanian",2024 Q1,-38.4443396904103,-73.9018137263363,72.1242848928183,5733.48714222683
"12211","Sum",2024,11228.4022791189,"Araucanian",2024 Q1,-38.4177261569149,-73.9014983708481,71.9942840171679,5736.44412358153
"12212","Sum",2024,1020.77656086391,"Araucanian",2024 Q1,-38.4168573672028,-73.9017829449833,71.9642790580007,5736.53928024889
"12213","Sum",2024,1413.34139835557,"Araucanian",2024 Q1,-38.4168274235599,-73.8855637473914,73.381188545729,5736.61799849264
"12214","Sum",2024,3298.25164853524,"Araucanian",2024 Q1,-38.4049482729693,-73.8718131064843,74.5127280786485,5738.00092044611
"12215","Sum",2024,18847.6088221994,"Araucanian",2024 Q1,-38.4031760189575,-73.8717521497839,74.5076338912587,5738.19801438814
"12216","Sum",2024,1335.05760707398,"Araucanian",2024 Q1,-38.402785522405,-73.8764528928415,74.0945519568915,5738.21961932598
"12217","Sum",2024,1178.67872341868,"Araucanian",2024 Q1,-38.3609641901422,-73.8813446597505,73.4207957090862,5742.84129427859
"12218","Sum",2024,2828.90344598651,"Araucanian",2024 Q1,-38.3593901420994,-73.8839367983625,73.1848733466907,5743.00407898862
"12219","Sum",2024,1807.42325160029,"Araucanian",2024 Q1,-38.3573732722744,-73.8894453810992,72.6913095511131,5743.20249952081
"12220","Sum",2024,2750.49921502334,"Araucanian",2024 Q1,-38.3552714376963,-73.8881171015895,72.7950707779382,5743.44207783202
"12221","Sum",2024,2279.00973288849,"Araucanian",2024 Q1,-38.3549200767488,-73.8913836951188,72.5073494361977,5743.46593274566
"12222","Sum",2024,1257.41460958333,"Araucanian",2024 Q1,-38.353121897746,-73.8909236952667,72.5369711403917,5743.66776055621
"12223","Sum",2024,11081.3156112196,"Araucanian",2024 Q1,-38.3509445967808,-73.8918408069985,72.4439303986957,5743.90529582095
"12224","Sum",2024,1660.99767348054,"Araucanian",2024 Q1,-41.1376583668198,-73.9166236791298,87.2972504955284,5434.29689191161
"12225","Sum",2024,1434.50725783243,"Araucanian",2024 Q1,-41.1372491820683,-73.9167786278908,87.2816677202938,5434.34160263587
"12226","Sum",2024,1287.29591518719,"Araucanian",2024 Q1,-40.9402038635279,-73.9020707308955,87.2842581430729,5456.29651787788
"12227","Sum",2024,1287.32344849935,"Araucanian",2024 Q1,-40.938856390736,-73.9027312569643,87.2202158298828,5456.44304953558
"12228","Sum",2024,1817.41360863922,"Araucanian",2024 Q1,-40.9382075338593,-73.9021114639697,87.2683665090741,5456.51804932039
"12229","Sum",2024,15296.6309265013,"Araucanian",2024 Q1,-40.9376305608436,-73.8995750949984,87.4783894575281,5456.59413369414
"12230","Sum",2024,1060.16126136221,"Araucanian",2024 Q1,-40.9380754601838,-73.9027814570748,87.2111126808874,5456.52954669063
"12231","Sum",2024,1893.3361629446,"Araucanian",2024 Q1,-40.9311484227724,-73.9009003849116,87.3263202643376,5457.30780754818
"12232","Sum",2024,1211.6338940818,"Araucanian",2024 Q1,-40.9363790881211,-73.898014771186,87.6020020803976,5456.74051005091
"12233","Sum",2024,1135.91441168145,"Araucanian",2024 Q1,-40.9358651765228,-73.8974245031632,87.6485134593626,5456.80037945797
"12234","Sum",2024,2347.57782598957,"Araucanian",2024 Q1,-40.9353480172545,-73.8982043952584,87.5796004720868,5456.85412999349
"12235","Sum",2024,1211.6845850838,"Araucanian",2024 Q1,-40.9334764066657,-73.8969592511872,87.6728065556106,5457.06789004811
"12236","Sum",2024,6134.2022645014,"Araucanian",2024 Q1,-40.9330296056697,-73.8977093023025,87.6068438926614,5457.11396768513
"12237","Sum",2024,1514.60927611717,"Araucanian",2024 Q1,-40.9331911914932,-73.895819513279,87.7670285428571,5457.10495599126
"12238","Sum",2024,3483.66641558129,"Araucanian",2024 Q1,-40.9319136305986,-73.8955148676283,87.7847262189759,5457.2482893098
